id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20152963,Charming Flat in central Berlin,18754856,Tina,Pankow,Helmholtzplatz,52.54597,13.42181,Entire home/apt,85,5,9,2019-04-27,0.71,1,53
20156721,"Cosy 60 m2 Apartment in Neukölln, Berlin",22226709,Omar Enzo,Neukölln,Schillerpromenade,52.4795,13.42359,Private room,39,3,0,,,1,0
20157892,Beautiful room in a spacious 4-room flat,39237303,Tobias,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50624,13.4677,Private room,35,3,8,2019-04-22,0.38,1,0
20157951,Big Family House - Whirpool and Garden,8186558,Stephan,Pankow,Blankenfelde/Niederschönhausen,52.5977,13.38683,Entire home/apt,120,3,1,2017-08-09,0.05,1,0
20157960,Großes  legales Apartment für 10 Personen in Mitte,40717425,Helga,Mitte,Alexanderplatz,52.53668,13.37412,Entire home/apt,257,3,40,2019-05-06,1.86,2,236
20158043,"Beautiful, quiet & stylish flat in F-hain",47378753,Johanna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5147,13.45888,Entire home/apt,126,2,7,2019-03-08,0.33,1,3
20158917,room in apartment with shared bathroom and terrace,119644634,Jon,Lichtenberg,Alt-Lichtenberg,52.52256,13.47913,Private room,25,3,8,2018-04-06,0.37,2,133
20159078,helles Zimmer am Mauerpark,143456207,Daniel,Pankow,Prenzlauer Berg Nordwest,52.54723,13.40201,Private room,39,3,97,2019-03-27,4.51,1,199
20159199,"Charming, cozy room in the middle of Bergmannkiez",143457156,Anne,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49236,13.39096,Private room,29,2,2,2017-09-24,0.09,1,73
20159523,Helle 1 Raum-Wohnung mit Balkon im Wedding,143459950,Katharina,Mitte,Wedding Zentrum,52.55011,13.36909,Entire home/apt,29,4,1,2017-08-09,0.05,1,0
20160432,Cosy Apartment   in heart of Kreuzberg,143460888,Belgin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48702,13.39416,Entire home/apt,80,4,2,2018-08-10,0.17,1,0
20161310,Hip flat in the center of town!,110941534,Sally,Mitte,Alexanderplatz,52.51102,13.41815,Private room,25,4,0,,,1,0
20162643,central yet cozy bedroom in student-apartment,143485485,Yasmin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48601,13.38518,Private room,25,7,1,2017-08-20,0.05,1,0
20162792,"Quiet perfect attic studio top location, terrace",105303820,Evelyn,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.50572,13.32576,Entire home/apt,67,5,5,2018-12-14,0.26,2,200
20164939,Artist Apt in the heart of Kreuzberg,1719111,Ridvan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49151,13.41662,Entire home/apt,80,10,11,2019-01-05,0.51,1,15
20165145,Large and bright room in Neukölln,49150822,Antonia,Neukölln,Neuköllner Mitte/Zentrum,52.46974,13.43139,Private room,40,1,5,2018-08-28,0.23,1,0
20166459,room,143337998,Minka,Reinickendorf,West 3,52.58203,13.30379,Private room,22,2,19,2018-01-16,0.88,1,0
20167241,"Heart of Berlin flat, charming, light and open :)",78361426,Raphael,Mitte,Wedding Zentrum,52.55302,13.37821,Private room,50,2,2,2017-08-11,0.09,1,0
20167303,Sunny Room in strategic location,24620790,Sami,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51946,13.31716,Private room,30,25,138,2018-12-28,6.49,1,0
20167453,Modern loft with roof terrace in Berlin Mitte,63998242,Clara,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50719,13.39093,Entire home/apt,95,1,25,2019-04-18,1.21,1,61
20168268,Unwind in central Kreuzberg,34118101,Tom,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49301,13.43195,Private room,42,2,7,2018-01-25,0.33,2,0
20169998,"Große Altbauwohnung, 20min bis Alexanderplatz",143557476,Fritzi,Lichtenberg,Neu Lichtenberg,52.50137,13.49014,Entire home/apt,45,2,6,2019-03-03,0.28,1,0
20171185,artists studioflat in Neukölln,11330912,Barbara,Neukölln,Neuköllner Mitte/Zentrum,52.47094,13.43975,Entire home/apt,28,20,7,2019-02-02,0.33,1,11
20171765,Cozy Room with en Suite Bathroom and Rooftop,27285052,Koko,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52426,13.4468,Private room,48,1,4,2017-08-16,0.18,1,0
20173292,Modern Private Room in Mitte,6309551,Filiti,Mitte,Alexanderplatz,52.53573,13.37151,Private room,31,38,6,2018-12-13,0.30,12,317
20176677,Bright and spacious room in Fhain - with balcony,37333576,Milena,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51842,13.46102,Private room,30,2,3,2017-12-13,0.14,1,0
20179070,Spacious room in berlin wedding,143656303,Jelka,Mitte,Wedding Zentrum,52.54425,13.36309,Private room,24,4,3,2018-09-10,0.14,1,0
20179367,Cozy & calm room in the heart of Flughafenkiez,143658738,Moritz,Neukölln,Neuköllner Mitte/Zentrum,52.48035,13.43163,Private room,24,5,4,2018-09-19,0.19,2,0
20179763,Cozy 2 - room appartment in Friedrichshain,29218045,Evgenia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51318,13.46585,Entire home/apt,37,12,17,2019-03-25,1.05,1,12
20180349,Nice room in Kreuzberg in a flat share,143667305,Jonas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49225,13.39408,Private room,25,3,1,2017-08-06,0.05,1,0
20180746,Spacious and bright room in the center of Neukölln,57366529,Louise,Neukölln,Neuköllner Mitte/Zentrum,52.48036,13.43367,Private room,25,2,2,2017-08-20,0.09,1,0
20181415,Cozy room in Neukölln,12355506,Nela,Neukölln,Rixdorf,52.47112,13.44473,Private room,24,3,1,2017-08-24,0.05,1,0
20181461,"Studio central# Light, New, modern, bright &clean",28669810,Paula,Lichtenberg,Alt-Lichtenberg,52.5148,13.49636,Entire home/apt,50,3,60,2019-01-02,2.80,7,204
20181498,Altbautraumstück,143678130,Julima,Tempelhof - Schöneberg,Schöneberg-Süd,52.4867,13.36785,Entire home/apt,60,3,6,2017-10-16,0.28,1,0
20182090,gemütliche Maisonette-Wohnung in Berlins Mitte,143679982,Frida,Mitte,Alexanderplatz,52.52653,13.40645,Entire home/apt,80,7,1,2017-09-23,0.05,1,0
20184431,Nice room in a shared apartment in Kreuzberg,74708724,Charleen,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4867,13.37534,Private room,20,5,0,,,1,0
20184521,"Lichtdurchflutete, neu renovierte Wohnung",33983908,Jennifer,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48954,13.41946,Entire home/apt,92,3,2,2018-01-02,0.09,3,0
20184691,Cosy Room near the city centre,143707231,Milana,Pankow,Helmholtzplatz,52.54544,13.41791,Private room,20,17,0,,,1,0
20184886,Bright and clean room in Prenzlauer Berg,73018934,Fidel,Pankow,Prenzlauer Berg Nord,52.55364,13.4169,Private room,39,3,9,2017-10-31,0.42,1,0
20185170,Small flat near Rathaus Neukölln,11331584,Alexandra,Neukölln,Reuterstraße,52.4849,13.43574,Entire home/apt,60,2,3,2017-09-24,0.14,1,0
20185864,Modernes Apartment mit Parkplatz +Balkon,143717235,Fabian,Charlottenburg-Wilm.,Grunewald,52.48721,13.2972,Entire home/apt,110,2,36,2019-05-12,1.81,1,70
20187160,Cozy 23 sqm Room with Balcony in Shared Flat,64967033,Moritz,Mitte,Wedding Zentrum,52.55136,13.36162,Private room,30,1,4,2017-08-21,0.19,1,0
20187194,Nice and calm flat close to Tempelhofer Feld,77248034,Jörg,Neukölln,Schillerpromenade,52.46924,13.42262,Entire home/apt,54,4,10,2019-01-04,0.48,1,0
20188543,Schöne Wohnung mit Weitblick,53788404,Stefan,Treptow - Köpenick,Alt  Treptow,52.48576,13.45459,Entire home/apt,90,4,7,2017-11-04,0.33,2,0
20189018,Cosy room in shared flat in trendy Kreuzberg Kiez,41439625,Benjamin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49383,13.42039,Private room,55,1,14,2017-10-29,0.66,1,0
20189474,"Cosy flat, top location (Prenzlauer Berg)",59560529,Yvonne,Pankow,Helmholtzplatz,52.54306,13.42231,Private room,71,5,2,2018-10-30,0.09,1,0
20189800,TOP Lage in Fhain / Nähe Frankfurter Allee,31643602,Steven,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51189,13.46822,Entire home/apt,10,2,7,2018-07-11,0.33,2,0
20190356,Minimalist Apartment in the cozy Friedrichshain,143761434,Tino,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50656,13.47117,Entire home/apt,45,10,8,2018-07-07,0.41,1,0
20191423,Sunny room in renovated flat,39583135,Oscar,Neukölln,Neuköllner Mitte/Zentrum,52.48042,13.43444,Private room,17,4,1,2017-08-04,0.05,2,0
20191545,Single room in 3 room apartment,143773893,Vinit,Lichtenberg,Alt-Lichtenberg,52.52471,13.51334,Private room,14,2,4,2017-08-25,0.18,1,0
20191587,Sunny and spacious apartment in Prenzlauer Berg,20405930,Malte,Pankow,Prenzlauer Berg Süd,52.5354,13.42304,Entire home/apt,140,4,51,2019-05-11,2.63,1,15
20191984,Unterm Dach,143776846,Manfred,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49604,13.31161,Private room,38,3,33,2019-05-06,1.60,2,345
20197447,Spacy and modern apartment for a luxurious stay,16326034,Andra,Mitte,Alexanderplatz,52.53424,13.37227,Entire home/apt,150,5,6,2019-02-19,0.42,1,0
20197556,White Clean Flat,50923640,Jürgen,Pankow,Prenzlauer Berg Nordwest,52.547,13.41215,Private room,80,3,2,2017-08-22,0.09,2,0
20198005,Wohnung mit Balkon im Szenenvirtel Friedrichshain,143841279,Karolina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51072,13.47368,Entire home/apt,94,3,2,2017-09-11,0.10,1,0
20198148,"Zentraler geht es nicht, mitten in Kreuzberg",44785701,Saleem,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49609,13.43351,Entire home/apt,65,4,1,2017-08-13,0.05,1,0
20199044,Two balcony one bedroom apt at Rosenthaler Str,1019502,Steffen,Mitte,Alexanderplatz,52.52574,13.40429,Entire home/apt,200,60,5,2018-10-11,0.26,1,90
20199145,"Große, moderne Wohnung direkt am Kurfürstendamm",47722314,Paul,Charlottenburg-Wilm.,Kantstraße,52.50712,13.31716,Entire home/apt,200,3,13,2018-09-08,0.62,1,0
20199706,Familienwohnung Berlin direkt am See,44459268,Timo,Pankow,Weißensee,52.54977,13.46116,Entire home/apt,90,5,0,,,1,0
20199956,Spacious Room. Great Location.,143864119,Jamie,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51647,13.46032,Private room,25,5,2,2017-08-17,0.09,1,0
20200351,Big bright room in Friedrichshain,70049537,Candelaria,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49933,13.46678,Private room,40,2,10,2018-01-06,0.47,1,0
20200940,"Room in Arty Design flat in Charlottenburg, Berlin",93467026,Roxana,Charlottenburg-Wilm.,Westend,52.51065,13.26219,Entire home/apt,26,3,3,2018-12-10,0.14,1,0
20201041,Bright & modern furnished apart. in Charlottenburg,143869907,Florian,Charlottenburg-Wilm.,Neue Kantstraße,52.50754,13.30215,Entire home/apt,69,2,4,2017-09-17,0.19,1,0
20201219,Ruhige Wohnung in Friedrichshain,107284073,Achim,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50907,13.45475,Private room,60,1,0,,,1,0
20201495,Cozy home for 2 or more guests near Mauerpark,41238410,Sydney,Mitte,Brunnenstr. Süd,52.53908,13.40241,Entire home/apt,70,7,4,2017-08-28,0.19,1,0
20201666,Enjoy Berlin,111974321,Theresa,Mitte,Moabit Ost,52.52959,13.34869,Private room,21,3,1,2018-01-01,0.06,1,0
20202931,Beautiful apartment with the best city-connection,143887135,Edmond,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51859,13.28853,Entire home/apt,50,1,14,2018-01-04,0.66,1,0
20203047,Comfortable private Room in Neukölln,24378368,Lisa,Neukölln,Rixdorf,52.47292,13.44139,Private room,50,1,0,,,2,89
20203049,Cosy Apartment in the heart of Kreuzberg,143888260,Henrietta,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49986,13.431,Entire home/apt,75,7,1,2017-08-29,0.05,1,0
20203274,Ruhiges Zimmer im Süden Berlins,49233032,Marina,Neukölln,Britz,52.44721,13.44417,Private room,45,1,1,2019-04-22,1,2,56
20204365,Perfect location in beautiful renovated apartment,32051307,Douglas,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49715,13.44064,Private room,54,2,1,2017-08-14,0.05,1,0
20204380,Cozy apartment in Prenzlauer Berg,109781209,Sami,Pankow,Prenzlauer Berg Südwest,52.53988,13.41804,Entire home/apt,47,2,30,2019-04-22,1.41,1,0
20205689,Mitte: Great studio close to the TV tower,143885714,Max,Pankow,Prenzlauer Berg Südwest,52.53022,13.41323,Entire home/apt,70,2,94,2019-04-27,5.27,2,125
20206299,Studio in Moabit,80511759,Till,Mitte,Moabit West,52.52568,13.33317,Entire home/apt,40,14,2,2017-08-14,0.09,1,0
20206315,"Big, comfortable room in trendy Neukölln",47474333,Ash,Neukölln,Neuköllner Mitte/Zentrum,52.47045,13.4398,Private room,40,2,40,2019-04-29,1.91,1,3
20206591,Light And Airy Maisonette In Kreuzberg,5868713,Julian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49037,13.40308,Private room,33,10,6,2018-11-28,0.29,1,0
20207082,"Cozy flat, perfect location, Friedrichshain/Kreuzb",143873219,Nico,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51873,13.45588,Entire home/apt,45,3,3,2018-12-27,0.16,2,0
20207104,Cosy Apartment in the heart of Berlin-Neukölln,44199038,Ali-Adnan,Neukölln,Neuköllner Mitte/Zentrum,52.46746,13.43247,Entire home/apt,65,3,4,2018-05-06,0.19,1,1
20208402,Cozy and light room in a modern apartment :),12314400,Aviad,Pankow,Prenzlauer Berg Ost,52.52116,13.4701,Private room,45,2,0,,,2,0
20208772,A big room in a beautiful modern Apartment :),12314400,Aviad,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51902,13.46777,Private room,65,2,0,,,2,0
20209516,Beautiful room in shared flat,87183637,Fredo,Tempelhof - Schöneberg,Schöneberg-Süd,52.48922,13.35555,Private room,24,2,4,2018-03-03,0.19,1,0
20210196,Large and bright room with balcony near MAUERPARK,43781734,Lavinia,Mitte,Brunnenstr. Nord,52.54692,13.39631,Private room,35,2,0,,,1,0
20210706,"Central, sunny and quiet apartment (63 m2)",30551040,Miriam,Pankow,Prenzlauer Berg Süd,52.53203,13.43194,Entire home/apt,64,3,1,2017-08-27,0.05,1,0
20211909,Room in beautiful flat,25988430,Shabnam,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5002,13.38679,Private room,40,3,2,2017-08-11,0.09,4,0
20214259,Cozy Master bedroom with own bathroom in Wedding!,39691268,Christine,Mitte,Osloer Straße,52.55796,13.3777,Private room,35,3,11,2018-09-22,0.52,1,0
20217169,"Zimmer hell (20m^2)BerlinMitte, Zentral/tolle Verb",144028720,Arma,Mitte,Parkviertel,52.54918,13.35406,Private room,25,1,6,2017-08-13,0.28,1,0
20217647,Private Room with a great view and Balkony,83835882,Andi Und Kristina,Mitte,Regierungsviertel,52.51186,13.38047,Private room,39,1,81,2019-04-28,3.95,3,153
20217897,Cosy room in hip Neukölln,77203278,Ayla,Neukölln,Neuköllner Mitte/Zentrum,52.46744,13.44311,Private room,20,3,0,,,2,0
20218037,Your Room in a large Apartment Potsdamer Platz,83835882,Andi Und Kristina,Mitte,Regierungsviertel,52.51066,13.37939,Private room,0,1,86,2019-04-25,4.31,3,134
20219275,Silent room - near green and shopping area,25833343,Severin,Charlottenburg-Wilm.,Kantstraße,52.50677,13.30391,Entire home/apt,15,2,6,2018-04-15,0.31,1,0
20219325,BRIGHT & COZY HOME,22236698,Lena,Tempelhof - Schöneberg,Tempelhof,52.47715,13.37077,Private room,35,1,0,,,1,0
20220331,Entire cute historic flat in charming central area,144055755,Ivy,Pankow,Prenzlauer Berg Südwest,52.53788,13.42297,Private room,70,2,40,2019-01-27,1.94,1,0
20222167,25 Quadratmeter Zimmer in Berlin Moabit,144071533,Lars,Mitte,Moabit West,52.52389,13.33357,Private room,35,3,3,2018-02-27,0.15,1,0
20223150,Kreuzberg/ Neukölln beautiful bedroom with balcony,38354990,Victoria,Neukölln,Reuterstraße,52.48787,13.43052,Private room,45,2,4,2017-08-29,0.19,1,0
20223263,"Wohnung a.d. Messe, Busbahnhof, CityCube,Funkturm",9235826,Monika,Charlottenburg-Wilm.,Grunewald,52.49792,13.28042,Entire home/apt,60,3,22,2019-05-02,1.07,2,341
20223853,Nice Room in the Heart of Berlin,85033900,Sarah,Mitte,Moabit West,52.52381,13.32852,Private room,30,3,13,2019-02-04,0.60,1,4
20226524,Quiet Neukolln flat with Big Sunny Balcony,7756781,Hidde,Neukölln,Neuköllner Mitte/Zentrum,52.48389,13.42925,Entire home/apt,68,2,1,2017-09-03,0.05,1,0
20227169,Spacious private Apartment in central Kreuzberg,18540104,Luna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4911,13.41047,Entire home/apt,80,2,17,2019-03-10,0.81,1,0
20227293,Bright studio in the coolest neighborhood.,139649168,Simon,Neukölln,Schillerpromenade,52.47903,13.42033,Entire home/apt,47,4,4,2017-10-09,0.19,1,0
20227733,Gemütliche Wohnung im Süden Berlins.,65306406,Dorothea,Tempelhof - Schöneberg,Lichtenrade,52.38982,13.4214,Entire home/apt,50,2,54,2018-10-02,2.53,1,0
20231040,Rooftop apartment with amazing views in Wedding,3099548,Bas,Mitte,Wedding Zentrum,52.55376,13.37785,Entire home/apt,60,90,7,2018-09-02,0.36,1,0
20231404,Bright apartement in heart of Friedrichshain,45178109,Katharina,Pankow,Prenzlauer Berg Ost,52.52103,13.46278,Entire home/apt,65,3,10,2018-07-02,0.47,1,0
20231669,Spacious room with park view and huge balcony!,79844130,Zora,Mitte,Parkviertel,52.55714,13.34733,Private room,18,10,4,2018-10-11,0.19,4,0
20232019,Quiet 1-room apartment in trendy Neukölln,7053792,Matthias,Neukölln,Reuterstraße,52.48716,13.42746,Entire home/apt,45,3,2,2017-08-24,0.09,1,0
20232194,Big room in the center of Berlin,144159301,Maximilian,Mitte,Alexanderplatz,52.52801,13.38,Private room,30,2,9,2018-03-25,0.42,2,0
20233766,Cozy Flat Wohnung Central Berlin Prenzlauer Berg,3164626,Melanie,Pankow,Prenzlauer Berg Nordwest,52.54712,13.41149,Entire home/apt,71,2,13,2018-07-21,0.63,1,0
20237158,"Großes Zimmer, direkt am Maybachufer",144219167,Lewis,Neukölln,Reuterstraße,52.49376,13.42389,Private room,27,2,4,2017-09-24,0.20,1,0
20237351,Cozy Flat on a Quiet Street w/ Metro stops,34652185,Alexandra,Lichtenberg,Neu Lichtenberg,52.50574,13.47834,Entire home/apt,100,3,3,2018-03-23,0.14,1,0
20237371,Beautiful Double-Room in Central Berlin (P-berg),144221026,Uwe,Pankow,Prenzlauer Berg Nordwest,52.54926,13.4098,Private room,69,14,5,2018-07-23,0.25,1,44
20237773,"Zentrale, gemütliche Wohnung in Charlottenburg",144225725,Maxi Isabel,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51332,13.31568,Entire home/apt,45,1,0,,,1,0
20238756,Cozy room in Prenzlauer Berg,21334511,Arianne,Pankow,Prenzlauer Berg Nord,52.549,13.43321,Entire home/apt,70,3,1,2018-07-29,0.10,2,0
20239170,"Bright,warm room directly at Görlitzerpark",84041731,Malcolm,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49889,13.43802,Private room,40,3,4,2019-04-17,0.19,1,0
20240320,BERLIN-KREUZBERG bright place with good energy.,144246862,Alison,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50136,13.43744,Private room,24,2,34,2018-09-24,1.61,1,0
20240417,"Neukölln-modern-tasteful airy, green-top location",2744915,Stephan,Neukölln,Schillerpromenade,52.48198,13.42224,Entire home/apt,51,100,2,2017-11-22,0.10,1,0
20240913,Berlin Mitte-Wedding,144236700,Jean,Mitte,Brunnenstr. Süd,52.53606,13.39609,Entire home/apt,44,1,3,2017-08-06,0.14,1,0
20241288,Cosy room for two in Berlin Tempelhof great links,74792719,Merve,Tempelhof - Schöneberg,Mariendorf,52.44441,13.37658,Private room,35,1,11,2019-04-17,0.53,1,165
20241730,Wall Fall Flavour Apartment in Kreuzkoelln,302404,Mario,Neukölln,Reuterstraße,52.48555,13.42737,Entire home/apt,60,3,31,2019-03-27,1.45,13,322
20242835,Cozy great flat in the heart of Charlottenburg!,17460284,Silvia,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49204,13.32335,Entire home/apt,49,3,2,2018-03-26,0.10,1,0
20247571,Nice room in exciting area in Berlin.,139605037,Marc Andre,Neukölln,Neuköllner Mitte/Zentrum,52.48168,13.43316,Private room,40,3,9,2018-02-25,0.44,1,0
20247909,Zimmer in Reihenhaus in der Bruno Taut Siedlung,116957800,Tristan,Steglitz - Zehlendorf,Zehlendorf  Nord,52.44819,13.2596,Private room,35,2,73,2019-05-12,3.43,2,66
20249062,Cozy room in central Berlin!,28691552,Paul,Mitte,Moabit Ost,52.53497,13.3592,Private room,28,2,3,2017-08-25,0.14,1,0
20251305,Bright room (33m^2) in friendly shared flat,144321400,Meret,Charlottenburg-Wilm.,Neue Kantstraße,52.50634,13.30158,Private room,20,6,5,2019-04-05,0.24,1,0
20251578,Room in beautiful flat KRZberg,25988430,Shabnam,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50062,13.38703,Private room,60,3,1,2017-08-17,0.05,4,0
20252526,Room in our Flat,25988430,Shabnam,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50059,13.38738,Private room,40,3,2,2017-10-02,0.09,4,0
20252911,Bright single apartment with a wide open view,144324303,David,Neukölln,Rixdorf,52.47813,13.45024,Private room,26,2,7,2018-02-04,0.33,1,0
20253112,Beautiful flat in the heart of Neukölln/ Kreuzberg,139477313,Hanne,Neukölln,Reuterstraße,52.48989,13.43206,Entire home/apt,60,7,0,,,1,0
20254700,Cozy apartment in the centre of Berlin,144343389,Justin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49962,13.44657,Entire home/apt,100,3,16,2018-01-19,0.75,1,0
20259327,Cozy and central room in Berlin,12928499,Nico,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47931,13.32759,Private room,21,20,0,,,1,0
20261571,Altbauwohnung Prenzlauer Berg WiFi,3678837,Oksana,Pankow,Prenzlauer Berg Süd,52.53479,13.43198,Entire home/apt,50,2,3,2018-08-15,0.14,2,0
20262496,Cozy room to the rear close to Warschauer Str,144405420,Nino,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52104,13.4517,Private room,15,3,6,2019-02-18,0.28,2,0
